Station,Date and time, DO , EC , Temp 
สถานีวัดแหลมใต้-บางปะกง,27 มิ.ย.2566 14:30, 4.0 , 240 , 25.2 
สถานีวัดแหลมใต้-บางปะกง,27 มิ.ย.2566 15:00, 4.0 , 279 , 34.1 
สถานีวัดแหลมใต้-บางปะกง,27 มิ.ย.2566 15:30, 3.7 , 259 , 29.1 
สถานีวัดแหลมใต้-บางปะกง,27 มิ.ย.2566 16:00, 4.4 , 195 , 27.9 
สถานีวัดแหลมใต้-บางปะกง,27 มิ.ย.2566 16:30, 4.3 , 242 , 31.0 
สถานีวัดแหลมใต้-บางปะกง,27 มิ.ย.2566 17:00, 3.5 , 255 , 32.9 
สถานีวัดแหลมใต้-บางปะกง,27 มิ.ย.2566 17:30, 4.2 , 239 , 34.6 
สถานีวัดแหลมใต้-บางปะกง,27 มิ.ย.2566 18:00, 4.1 , 193 , 28.8 
สถานีวัดแหลมใต้-บางปะกง,27 มิ.ย.2566 18:30, 3.7 , 246 , 37.9 
สถานีวัดแหลมใต้-บางปะกง,27 มิ.ย.2566 19:00, 3.0 , 223 , 33.6 
สถานีวัดแหลมใต้-บางปะกง,27 มิ.ย.2566 19:30, 4.6 , 225 , 34.1 
สถานีวัดแหลมใต้-บางปะกง,27 มิ.ย.2566 20:00, 4.4 , 287 , 26.8 
สถานีวัดแหลมใต้-บางปะกง,27 มิ.ย.2566 20:30, 4.1 , 252 , 31.7 
สถานีวัดแหลมใต้-บางปะกง,27 มิ.ย.2566 21:00, 5.0 , 290 , 29.7 
สถานีวัดแหลมใต้-บางปะกง,27 มิ.ย.2566 21:30, 4.1 , 263 , 28.7 
สถานีวัดแหลมใต้-บางปะกง,27 มิ.ย.2566 22:00, 4.1 , 211 , 26.2 
สถานีวัดแหลมใต้-บางปะกง,27 มิ.ย.2566 22:30, 3.9 , 321 , 25.3 
สถานีวัดแหลมใต้-บางปะกง,27 มิ.ย.2566 23:00, 4.2 , 235 , 29.0 
สถานีวัดแหลมใต้-บางปะกง,27 มิ.ย.2566 23:30, 4.0 , 278 , 34.5 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 00:00, 3.4 , 245 , 29.2 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 00:30, 4.8 , 242 , 32.0 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 01:00, 4.1 , 238 , 30.9 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 01:30, 4.3 , 213 , 26.6 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 02:00, 3.0 , 254 , 31.7 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 02:30, 4.1 , 264 , 29.6 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 03:00, 3.6 , 295 , 31.2 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 03:30, 3.8 , 209 , 27.5 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 04:00, 3.5 , 243 , 29.9 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 04:30, 4.7 , 253 , 28.6 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 05:00, 4.4 , 281 , 31.1 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 05:30, 3.4 , 237 , 34.9 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 06:00, 3.5 , 235 , 31.5 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 06:30, 4.3 , 275 , 22.7 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 07:00, 3.6 , 212 , 25.9 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 07:30, 4.3 , 247 , 31.6 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 08:00, 3.6 , 281 , 28.3 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 08:30, 4.0 , 265 , 32.8 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 09:00, 3.8 , 289 , 32.4 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 09:30, 3.8 , 267 , 34.1 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 10:00, 3.9 , 281 , 26.0 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 10:30, 4.2 , 253 , 25.3 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 11:00, 5.1 , 312 , 30.4 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 11:30, 4.5 , 269 , 32.1 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 12:00, 4.1 , 209 , 27.1 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 12:30, 3.3 , 259 , 31.5 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 13:00, 4.0 , 289 , 34.7 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 13:30, 4.7 , 243 , 26.9 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 14:00, 4.6 , 205 , 31.2 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 14:30, 3.6 , 228 , 32.0 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 15:00, 3.3 , 289 , 28.9 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 15:30, 4.2 , 251 , 30.4 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 16:00, 3.9 , 211 , 27.1 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 16:30, 4.0 , 215 , 28.3 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 17:00, 4.3 , 248 , 28.3 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 17:30, 4.3 , 250 , 29.7 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 18:00, 3.5 , 252 , 31.3 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 18:30, 4.2 , 278 , 25.1 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 19:00, 3.4 , 247 , 35.7 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 19:30, 4.1 , 243 , 29.2 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 20:00, 3.9 , 259 , 34.9 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 20:30, 4.1 , 234 , 33.4 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 21:00, 3.9 , 230 , 35.3 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 21:30, 3.6 , 248 , 33.3 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 22:00, 3.8 , 296 , 35.9 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 22:30, 4.5 , 262 , 27.1 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 23:00, 5.0 , 236 , 29.9 
สถานีวัดแหลมใต้-บางปะกง,28 มิ.ย.2566 23:30, 4.2 , 253 , 25.0 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 00:00, 3.4 , 264 , 33.1 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 00:30, 4.0 , 274 , 32.0 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 01:00, 4.7 , 243 , 34.2 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 01:30, 4.3 , 247 , 28.2 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 02:00, 3.5 , 246 , 30.3 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 02:30, 3.6 , 292 , 31.6 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 03:00, 4.0 , 243 , 26.1 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 03:30, 3.9 , 284 , 37.2 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 04:00, 4.1 , 255 , 23.8 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 04:30, 3.8 , 211 , 33.7 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 05:00, 4.4 , 226 , 28.0 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 05:30, 4.1 , 270 , 31.1 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 06:00, 3.6 , 246 , 27.7 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 06:30, 4.3 , 292 , 34.5 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 07:00, 4.3 , 239 , 31.4 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 07:30, 4.1 , 201 , 29.9 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 08:00, 3.9 , 283 , 28.8 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 08:30, 4.0 , 219 , 28.2 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 09:00, 4.2 , 264 , 31.6 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 09:30, 4.2 , 227 , 26.5 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 10:00, 4.0 , 244 , 33.0 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 10:30, 3.8 , 190 , 30.1 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 11:00, 4.3 , 263 , 28.6 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 11:30, 3.6 , 226 , 24.6 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 12:00, 4.5 , 260 , 23.3 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 12:30, 4.1 , 250 , 24.9 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 13:00, 3.8 , 270 , 32.7 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 13:30, 3.7 , 226 , 32.2 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 14:00, 4.1 , 266 , 26.0 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 14:30, 4.1 , 262 , 28.3 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 15:00, 4.1 , 303 , 33.3 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 15:30, 3.2 , 202 , 31.7 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 16:00, 4.6 , 218 , 33.1 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 16:30, 3.8 , 256 , 25.4 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 17:00, 4.1 , 227 , 29.2 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 17:30, 4.4 , 244 , 33.9 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 18:00, 3.9 , 300 , 32.9 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 18:30, 3.4 , 232 , 27.7 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 19:00, 4.6 , 279 , 34.1 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 19:30, 4.1 , 267 , 30.4 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 20:00, 4.1 , 219 , 28.8 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 20:30, 3.9 , 281 , 31.8 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 21:00, 4.4 , 278 , 38.7 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 21:30, 4.0 , 200 , 35.8 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 22:00, 3.3 , 236 , 28.0 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 22:30, 4.2 , 200 , 28.0 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 23:00, 3.7 , 260 , 30.4 
สถานีวัดแหลมใต้-บางปะกง,29 มิ.ย.2566 23:30, 4.1 , 273 , 32.7 
สถานีวัดแหลมใต้-บางปะกง,30 มิ.ย.2566 00:00, 4.4 , 262 , 29.4 
สถานีวัดแหลมใต้-บางปะกง,30 มิ.ย.2566 00:30, 3.2 , 230 , 37.2 
สถานีวัดแหลมใต้-บางปะกง,30 มิ.ย.2566 01:00, 4.5 , 271 , 31.0 
สถานีวัดแหลมใต้-บางปะกง,30 มิ.ย.2566 01:30, 3.9 , 238 , 33.3 
สถานีวัดแหลมใต้-บางปะกง,30 มิ.ย.2566 02:00, 4.1 , 217 , 34.6 
สถานีวัดแหลมใต้-บางปะกง,30 มิ.ย.2566 02:30, 3.5 , 251 , 31.8 
สถานีวัดแหลมใต้-บางปะกง,30 มิ.ย.2566 03:00, 4.1 , 220 , 34.0 
สถานีวัดแหลมใต้-บางปะกง,30 มิ.ย.2566 03:30, 3.7 , 232 , 29.0 
สถานีวัดแหลมใต้-บางปะกง,30 มิ.ย.2566 04:00, 4.1 , 266 , 32.6 
สถานีวัดแหลมใต้-บางปะกง,30 มิ.ย.2566 04:30, 4.2 , 220 , 29.6 
สถานีวัดแหลมใต้-บางปะกง,30 มิ.ย.2566 05:00, 4.2 , 227 , 33.3 
สถานีวัดแหลมใต้-บางปะกง,30 มิ.ย.2566 05:30, 4.0 , 204 , 34.1 
สถานีวัดแหลมใต้-บางปะกง,30 มิ.ย.2566 06:00, 4.6 , 224 , 36.0 
สถานีวัดแหลมใต้-บางปะกง,30 มิ.ย.2566 06:30, 4.1 , 264 , 30.9 
สถานีวัดแหลมใต้-บางปะกง,30 มิ.ย.2566 07:00, 3.5 , 247 , 30.5 
สถานีวัดแหลมใต้-บางปะกง,30 มิ.ย.2566 07:30, 4.1 , 235 , 26.8 
สถานีวัดแหลมใต้-บางปะกง,30 มิ.ย.2566 08:00, 3.7 , 242 , 31.4 
สถานีวัดแหลมใต้-บางปะกง,30 มิ.ย.2566 08:30, 3.6 , 250 , 28.2 
สถานีวัดแหลมใต้-บางปะกง,30 มิ.ย.2566 09:00, 4.2 , 245 , 36.6 
สถานีวัดแหลมใต้-บางปะกง,30 มิ.ย.2566 09:30, 4.5 , 220 , 33.5 
สถานีวัดแหลมใต้-บางปะกง,30 มิ.ย.2566 10:00, 3.8 , 245 , 30.7 
สถานีวัดแหลมใต้-บางปะกง,30 มิ.ย.2566 10:30, 3.3 , 267 , 28.0 
สถานีวัดแหลมใต้-บางปะกง,30 มิ.ย.2566 11:00, 4.2 , 250 , 30.3 
สถานีวัดแหลมใต้-บางปะกง,30 มิ.ย.2566 11:30, 3.5 , 299 , 30.2 
สถานีวัดแหลมใต้-บางปะกง,30 มิ.ย.2566 13:00, 3.4 , 268 , 33.4 
สถานีวัดแหลมใต้-บางปะกง,30 มิ.ย.2566 13:30, 4.5 , 236 , 33.1 
